C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_04_742.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_04_742.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_04_742.jpg, 0, 0, 0, 7.851851E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_04_849.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_04_849.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_04_849.jpg, 0, 0, 0, 7.807421E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_04_950.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_04_950.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_04_950.jpg, 0, 0, 0, 7.781405E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_055.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_055.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_055.jpg, 0, 0, 0, 7.85938E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_157.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_157.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_157.jpg, 0, 0, 0, 7.784307E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_257.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_257.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_257.jpg, 0, 0, 0, 7.834957E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_363.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_363.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_363.jpg, 0, 0, 0, 7.932006E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_465.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_465.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_465.jpg, 0, 0, 0, 8.46959E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_569.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_569.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_569.jpg, 0, 0, 0, 7.786888E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_674.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_674.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_674.jpg, 0, 0, 0, 7.979576E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_777.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_777.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_777.jpg, 0, 0, 0, 7.878379E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_05_883.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_05_883.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_05_883.jpg, 0, 0, 0, 7.917974E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_07_437.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_07_437.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_07_437.jpg, 0, 0, 0, 7.819512E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_07_538.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_07_538.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_07_538.jpg, 0, 0, 0, 7.83136E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_07_642.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_07_642.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_07_642.jpg, 0, 0, 0, 8.000203E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_07_743.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_07_743.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_07_743.jpg, 0, 0, 0, 7.910438E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_07_847.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_07_847.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_07_847.jpg, 0, 0, 0, 7.825406E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_07_951.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_07_951.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_07_951.jpg, 0, 0, 0, 7.822457E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_052.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_052.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_052.jpg, 0, 0, 0, 8.086927E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_153.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_153.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_153.jpg, 0, 0, 0, 7.910269E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_253.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_253.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_253.jpg, 0, 0, 0, 7.828791E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_357.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_357.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_357.jpg, 0, 0, 0, 7.934251E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_460.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_460.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_460.jpg, 0, 0, 0, 7.79378E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_562.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_562.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_562.jpg, 0, 0, 0, 7.799731E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_662.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_662.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_662.jpg, 0, 0, 0, 7.769309E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_763.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_763.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_763.jpg, 0, 0, 0, 8.055598E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_863.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_863.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_863.jpg, 0, 0, 0, 7.795657E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_16_08_963.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_16_08_963.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_16_08_963.jpg, 0, 0, 0, 7.874274E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_17_56_661.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_17_56_661.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_17_56_661.jpg, 0, 0, 0, 7.987103E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_17_56_762.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_17_56_762.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_17_56_762.jpg, 0, 0, 0, 7.845752E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_17_56_862.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_17_56_862.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_17_56_862.jpg, 0, 0, 0, 7.82405E-05
C:\Users\ravi\Downloads\simulator-windows-64\IMG\center_2024_07_20_22_17_56_963.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\left_2024_07_20_22_17_56_963.jpg, C:\Users\ravi\Downloads\simulator-windows-64\IMG\right_2024_07_20_22_17_56_963.jpg, 0, 0, 0, 7.928644E-05
